Deal Type,Announce Date,Amendment Date,Completion/Termination Date,Target Name,Target Ticker,Acquirer Name,Acquirer Ticker,Announced Total Value (mil.),Announced Equity Value (mil.),Payment Type,TV/EBITDA,Deal Status,Acquirer Termination Fee,Cash Terms,Nature of Bid,Stock Terms
M&A,1/30/2013, ,2/3/2014,Virginia Commerce Bancorp Inc,VCBI US,United Bankshares Inc/WV,UBSI US,448.9,448.9,Stock, ,Completed, ,N/A,Friendly,.5442 Aqr sh./Tgt sh.
M&A,12/20/2012, ,12/9/2013,Roma Financial Corp,ROMA US,Investors Bancorp Inc,ISBC US,445.19,450.05,Stock, ,Completed, ,N/A,Friendly,.8653 Aqr sh./Tgt sh.
M&A,9/29/2010,11/17/2010,8/5/2011,Hypercom Corp,HYC US,VeriFone Systems Inc,1885525D US,444.4,422.92,Stock,14.46,Completed,30.4,N/A,Unsolicited to Friendly,.2300 Aqr sh./Tgt sh.
M&A,6/10/2013, ,1/2/2014,StellarOne Corp,STEL US,Atlantic Union Bankshares Corp,AUB US,444.23,444.23,Stock, ,Completed,21.8,N/A,Friendly,.9739 Aqr sh./Tgt sh.
M&A,3/21/2005, ,8/8/2005,Mykrolis Corp,MYK US,Entegris Inc,ENTG US,442.64,573.05,Stock,9.27,Completed, ,N/A,Friendly,1.3900 Aqr sh./Tgt sh.
M&A,2/8/2011, ,5/26/2011,Retail Ventures Inc,1625512D US,Designer Brands Inc,DBI US,442.46,762.45,Stock,2.03,Completed, ,N/A,Friendly,.4350 Aqr sh./Tgt sh.
M&A,10/2/2019,2/20/2020,6/22/2020,Progenics Pharmaceuticals Inc,PGNX US,Lantheus Holdings Inc,LNTH US,442.28,469.09,Stock, ,Completed,18.34,N/A,Friendly,.3100 Aqr sh./Tgt sh.
M&A,9/5/2013, ,12/20/2013,Thomas Properties Group Inc,TPGI US,Parkway Properties Inc/Md,1448021D US,441.8,307.94,Stock,36.19,Completed,15,N/A,Friendly,.3822 Aqr sh./Tgt sh.
M&A,5/22/2007, ,12/10/2007,NNN Realty Advisors Inc,NNNRL US,Grubb & Ellis Co,GRBEQ US,441.04,441.04,Stock, ,Completed, ,N/A,Friendly,.8800 Aqr sh./Tgt sh.
M&A,11/8/2021, ,7/29/2022,MetroMile Inc,MILE US,Lemonade Inc,LMND US,439.11,439.11,Stock, ,Completed, ,N/A,Friendly,.0526 Aqr sh./Tgt sh.
M&A,3/16/2007, ,11/28/2007,Esmark Inc/Old,ESMI US,Severstal US Holdings II LLC,ESMK US,435.26,435.26,Stock, ,Completed, ,N/A,Friendly,17.5000 Mln Sh
M&A,4/24/2013, ,8/30/2013,PROLOR Biotech Ltd,PBTH US,OPKO Health Inc,OPK US,433.81,462.38,Stock, ,Completed, ,N/A,Friendly,.9951 Aqr sh./Tgt sh.
M&A,4/11/2023, ,9/1/2023,Diversified Healthcare Trust,DHC US,Office Properties Income Trust,OPI US,425.55,425.55,Stock,2.93,Terminated, ,N/A,Friendly,.1470 Aqr sh./Tgt sh.
M&A,7/11/2005, ,10/27/2005,Helix Technology Corp,698214Q US,Azenta Inc,AZTA US,423.25,451.45,Stock,23.16,Completed, ,N/A,Friendly,1.1100 Aqr sh./Tgt sh.
M&A,8/8/2022, ,2/1/2023,Professional Holding Corp,PFHD US,Seacoast Banking Corp of Florida,SBCF US,421.35,421.35,Stock, ,Completed, ,N/A,Friendly,.8909 Aqr sh./Tgt sh.
M&A,7/13/2021, ,1/25/2022,Howard Bancorp Inc,HBMD US,FNB Corp/PA,FNB US,417.16,417.16,Stock, ,Completed, ,N/A,Friendly,1.8000 Aqr sh./Tgt sh.
M&A,7/28/2009, ,11/25/2009,Virgin Mobile USA Inc,VM US,Sprint Communications Inc,0848680D US,414.98,246.88,Stock,5.62,Completed, ,N/A,Friendly,1.3668 Aqr sh./Tgt sh.
M&A,6/27/2016, ,4/3/2017,Suffolk Bancorp,SCNB US,People's United Financial Inc,PBCT US,414.2,414.2,Stock, ,Completed, ,N/A,Friendly,2.2250 Aqr sh./Tgt sh.
M&A,11/9/2007, ,4/1/2008,Omega Financial Corp,OMEF US,FNB Corp/PA,FNB US,411.13,411.13,Stock, ,Completed, ,N/A,Friendly,2.0220 Aqr sh./Tgt sh.
M&A,11/1/2017, ,4/2/2018,Clifton Bancorp Inc,CSBK US,Kearny Financial Corp/MD,KRNY US,409.96,409.96,Stock, ,Completed, ,N/A,Friendly,1.1910 Aqr sh./Tgt sh.
M&A,1/27/2004, ,6/7/2004,Hawthorne Financial Corp,HTHR US,Commercial Capital Bancorp Inc,CCBI US,399.24,399.24,Stock, ,Completed, ,N/A,Friendly,1.9333 Aqr sh./Tgt sh.
M&A,7/25/2023, ,4/2/2024,American National Bankshares Inc,AMNB US,Atlantic Union Bankshares Corp,AUB US,395.78,395.78,Stock, ,Completed, ,N/A,Friendly,1.3500 Aqr sh./Tgt sh.
M&A,4/30/2013, ,10/2/2013,Crimson Exploration Inc,0924661D US,Contango Oil & Gas Co,MCF US,388.37,144.37,Stock, ,Completed, ,N/A,Friendly,.0829 Aqr sh./Tgt sh.
M&A,4/26/2021, ,7/22/2021,First Choice Bancorp,FCBP US,Enterprise Financial Services Corp,EFSC US,387.95,387.95,Stock, ,Completed, ,N/A,Friendly,.6603 Aqr sh./Tgt sh.
M&A,10/13/2015, ,3/2/2016,NewBridge Bancorp,NBBC US,Yadkin Financial Corp,YDKN US,387.91,387.91,Stock, ,Completed,18,N/A,Friendly,.5000 Aqr sh./Tgt sh.
M&A,12/13/2016, ,4/3/2017,Heritage Oaks Bancorp,HEOP US,Pacific Premier Bancorp Inc,PPBI US,387.45,387.45,Stock, ,Completed, ,N/A,Friendly,.3471 Aqr sh./Tgt sh.
M&A,8/24/2023, ,5/6/2024,Summit Financial Group Inc,SMMF US,Burke & Herbert Financial Services Corp,BHRB US,386.93,386.93,Stock, ,Completed, ,N/A,Friendly,.5043 Aqr sh./Tgt sh.
M&A,5/31/2016, ,9/30/2016,Rose Rock Midstream LP,RRMS US,SemGroup Corp,SEMG US,378.05,378.05,Stock,5.77,Completed,15.5,N/A,Friendly,.8136 Aqr sh./Tgt sh.
M&A,8/12/2004, ,3/11/2005,Varco International Inc,VRC US,NOV Inc,NOV US,374.4,N/A,Stock,1.63,Completed, ,N/A,Friendly,.8363 Aqr sh./Tgt sh.
M&A,8/27/2018, ,3/1/2019,Blue Ridge Mountain Resources Inc,BRMR US,Montage Resources Corp,MR US,367.61,367.61,Stock, ,Completed, ,N/A,Friendly,4.4259 Aqr sh./Tgt sh.
M&A,7/28/2010, ,12/20/2010,Hess Bakken Investments I Corp,AEZ US,Hess Corp,HES US,366.9,443.74,Stock, ,Completed, ,N/A,Friendly,.1373 Aqr sh./Tgt sh.
M&A,2/8/2006, ,6/5/2006,Western Sierra Bancorp,WSBA US,Umpqua Holdings Corp,UMPQ US,366.53,366.53,Stock, ,Completed, ,N/A,Friendly,1.6100 Aqr sh./Tgt sh.
M&A,12/21/2006, ,5/1/2007,Coastal Financial Corp/SC,CFCP US,Truist Financial Corp,TFC US,364.49,364.49,Stock, ,Completed, ,N/A,Friendly,.3850 Aqr sh./Tgt sh.
M&A,4/8/2020, ,7/16/2020,Standard Diversified Inc,SDI US,Turning Point Brands Inc,TPB US,361.92,164.85,Stock,14.97,Completed, ,N/A,Friendly,.5210 Aqr sh./Tgt sh.
M&A,11/1/2010, ,5/16/2011,Wilmington Trust Corp,WL US,M&T Bank Corp,MTB US,359.38,359.38,Stock, ,Completed, ,N/A,Friendly,.0514 Aqr sh./Tgt sh.
M&A,7/19/2006, ,2/1/2007,Texas United Bancshares Inc,TXUI US,Prosperity Bancshares Inc,PB US,357.22,357.22,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,4/4/2013, ,11/1/2013,Sterling Bancorp/Old,0891179D US,Sterling Bancorp/DE,STL US,355.39,355.39,Stock, ,Completed, ,N/A,Friendly,1.2625 Aqr sh./Tgt sh.
M&A,12/19/2008, ,5/26/2009,Provident Bankshares Corp,PBKS US,M&T Bank Corp,MTB US,355.35,355.35,Stock, ,Completed, ,N/A,Friendly,.1716 Aqr sh./Tgt sh.
M&A,4/7/2016, ,10/31/2016,Sutherland Asset Management Corp/Old,SUHAZ US,Ready Capital Corp,RC US,354.98,354.98,Stock, ,Completed,4,N/A,Friendly,.8356 Aqr sh./Tgt sh.
M&A,5/4/2015, ,3/1/2016,Furmanite Corp,FRM US,Team Inc,TISI US,353.83,323.29,Stock,10.61,Completed,10,N/A,Friendly,.2150 Aqr sh./Tgt sh.
M&A,10/22/2003, ,3/16/2004,Rainbow Technologies Inc,RNBO US,Thales DIS CPL USA Inc,SFNT US,352.29,411.51,Stock,15.83,Completed, ,N/A,Friendly,.3740 Aqr sh./Tgt sh.
M&A,11/15/2013, ,5/1/2014,United Financial Bancorp Inc/Old,0977894D US,United Financial Bancorp Inc,UBNK US,352.08,352.08,Stock, ,Completed,15,N/A,Friendly,1.3472 Aqr sh./Tgt sh.
M&A,6/17/2016, ,1/4/2017,Southeastern Bank Financial Corp,SBFC US,SouthState Corp,SSB US,350.6,350.6,Stock, ,Completed, ,N/A,Friendly,.7307 Aqr sh./Tgt sh.
M&A,7/25/2007, ,9/11/2007,NovaCardia Inc,NCAR US,Domain Associates LLC,3388162Z US,350,350,Stock, ,Completed, ,N/A,Friendly, 
M&A,7/1/2014, ,10/30/2014,Paratek Pharmaceuticals Inc/Old,1086830D US,Paratek Pharmaceuticals Inc,PRTK US,347.73,N/A,Stock, ,Completed,6.3,N/A,,167.5000 Mln Sh
M&A,6/30/2014, ,10/17/2014,Enventis Corp,ENVE US,Consolidated Communications Holdings Inc,CNSL US,346.88,210.75,Stock,7.29,Completed, ,N/A,Friendly,.7402 Aqr sh./Tgt sh.
M&A,9/21/2006, ,8/6/2007,Main Street Trust Inc,MSTI US,First Busey Corp,BUSE US,346.67,346.67,Stock, ,Completed, ,N/A,Friendly,1.5500 Aqr sh./Tgt sh.
M&A,9/7/2023, ,3/19/2024,BlackRock Capital Investment Corp,BKCC US,BlackRock TCP Capital Corp,TCPC US,342.88,342.88,Stock,20.62,Completed, ,N/A,Friendly,.3834 Aqr sh./Tgt sh.
M&A,10/29/2019, ,4/27/2020,MutualFirst Financial Inc,MFSF US,Northwest Bancshares Inc,NWBI US,338.99,338.99,Stock, ,Completed, ,N/A,Friendly,2.4000 Aqr sh./Tgt sh.
M&A,5/11/2022, ,8/12/2022,Redbox Entertainment Inc,RDBX US,Chicken Soup For The Soul Entertainment Inc,CSSE US,336.13,33.04,Stock, ,Completed, ,N/A,Friendly,.0870 Aqr sh./Tgt sh.
M&A,9/13/2010, ,1/7/2011,Spectrum Brands Legacy Inc,9999966D US,Spectrum Brands Holdings Inc,SPB US,335.98,N/A,Stock, ,Completed, ,N/A,,4.3200 Aqr sh./Tgt sh.
M&A,5/24/2010, ,9/1/2010,Williams Pipeline Partners LP,WMZ US,Williams Partners LP/Old,9123456D US,335.17,357.01,Stock, ,Completed, ,N/A,Friendly,.7584 Aqr sh./Tgt sh.
M&A,6/21/2022, ,11/2/2022,US Well Services Inc,USWS US,ProFrac Holding Corp,ACDC US,328.66,87.29,Stock, ,Completed, ,N/A,Friendly,.3366 Aqr sh./Tgt sh.
M&A,3/15/2004, ,7/12/2004,Humboldt Bancorp,HBEK US,Umpqua Holdings Corp,UMPQ US,328.29,328.29,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,11/27/2018, ,4/1/2019,BSB Bancorp Inc/MA,BLMT US,People's United Financial Inc,PBCT US,327,327,Stock, ,Completed, ,N/A,Friendly,2.0000 Aqr sh./Tgt sh.
M&A,7/27/2020, ,9/28/2020,CNX Midstream Partners LP,CNXM US,CNX Resources Corp,CNX US,323.69,323.69,Stock,2.88,Completed, ,N/A,Friendly,.8800 Aqr sh./Tgt sh.
M&A,11/18/2010, ,3/25/2011,Xcerra Corp,XCRA US,Verigy Ltd,VRGY US,320.21,435.93,Stock,4.37,Terminated,15,N/A,Friendly,.9600 Aqr sh./Tgt sh.
M&A,5/24/2004, ,9/12/2005,WFS Financial Inc,WFSI US,Westcorp,2266132Q US,317.1,317.1,Stock,2.21,Terminated, ,N/A,Friendly,1.1100 Aqr sh./Tgt sh.
M&A,11/16/2004, ,7/1/2005,Pennrock Financial Services Corp,792838Q US,Community Banks Inc/PA,CMTY US,317.04,317.04,Stock, ,Completed, ,N/A,Friendly,1.4000 Aqr sh./Tgt sh.
M&A,5/8/2014, ,11/3/2014,1st United Bancorp Inc/Boca Raton FL,FUBC US,Valley National Bancorp,VLY US,316.2,316.2,Stock, ,Completed, ,N/A,Friendly,.8900 Aqr sh./Tgt sh.
M&A,1/8/2004, ,7/1/2004,Second Bancorp Inc,3314846Q US,Sky Financial Group Inc,2674129Q US,311.59,311.59,Stock, ,Completed, ,N/A,Friendly,1.2600 Aqr sh./Tgt sh.
M&A,6/1/2021, ,10/19/2021,Select Bancorp Inc,SLCT US,First Bancorp/Southern Pines NC,FBNC US,310.78,310.78,Stock, ,Completed, ,N/A,Friendly,.4080 Aqr sh./Tgt sh.
M&A,10/24/2016, ,3/8/2017,AMID Merger LP,JPEP US,American Midstream Partners LP,2072499D US,304.34,146.45,Stock,30.41,Completed, ,N/A,Friendly,.5775 Aqr sh./Tgt sh.
M&A,12/9/2008, ,4/27/2009,Smith Investment Co,SMIC US,A O Smith Corp,AOS US,301.77,301.77,Stock, ,Completed, ,N/A,Friendly,.4630 Aqr sh./Tgt sh.
M&A,12/11/2017, ,7/9/2018,FNB Bancorp/CA,FNBG US,TriCo Bancshares,TCBK US,300.91,300.91,Stock, ,Completed, ,N/A,Friendly,.9800 Aqr sh./Tgt sh.
M&A,4/4/2006, ,5/4/2006,Passave Inc,PSVE US,Microsemi Storage Solutions Inc,PMCS US,300,300,Stock,37.02,Completed, ,300.0000 Mln,Friendly, 
M&A,10/31/2016, ,4/30/2017,SunCoke Energy Partners LP,SXCP US,SunCoke Energy Inc,SXC US,299.48,299.48,Stock,3.38,Terminated, ,N/A,Friendly,1.6500 Aqr sh./Tgt sh.
M&A,4/27/2017, ,1/29/2018,Paragon Commercial Corp,1766050D US,Towne Bank/Portsmouth VA,TOWN US,298.65,298.65,Stock, ,Completed, ,N/A,Friendly,1.7250 Aqr sh./Tgt sh.
M&A,12/9/2003, ,5/3/2004,CCBT Financial Cos Inc,CCBT US,Banknorth Group Inc,540513Q US,297.79,297.79,Stock, ,Completed, ,N/A,Friendly,1.0840 Aqr sh./Tgt sh.
M&A,2/20/2013, ,7/29/2013,First Financial Holdings Inc/Old,FFCH US,SouthState Corp,SSB US,296.3,296.3,Stock, ,Completed,14.9,N/A,Friendly,.4237 Aqr sh./Tgt sh.
M&A,6/17/2004, ,12/10/2004,Commonwealth Industries Inc,2290040Q US,Old AII Inc,8258290Q US,294.57,165.3,Stock,6.26,Completed, ,N/A,Friendly,.8150 Aqr sh./Tgt sh.
M&A,4/8/2015, ,7/20/2015,Baltic Trading Ltd,BALT US,Genco Shipping & Trading Ltd,GNK US,290.72,97.3,Stock, ,Completed,3.25,N/A,Friendly,.2160 Aqr sh./Tgt sh.
M&A,3/29/2021, ,9/20/2021,Premier Financial Bancorp Inc,PFBI US,Peoples Bancorp Inc/OH,PEBO US,288.94,288.94,Stock, ,Completed,11,N/A,Friendly,.5800 Aqr sh./Tgt sh.
M&A,7/24/2002,3/27/2003,6/14/2004,Franklin Financial Corp/TN,FNFN US,Fifth Third Bancorp,FITB US,287.66,287.66,Stock, ,Completed, ,N/A,Friendly,.5933 Aqr sh./Tgt sh.
M&A,10/11/2022, ,1/5/2023,SeaSpine Holdings Corp,SPNE US,Orthofix Medical Inc,OFIX US,287.59,310.76,Stock, ,Completed, ,N/A,Friendly,.4163 Aqr sh./Tgt sh.
M&A,10/10/2018, ,9/4/2019,MBT Financial Corp,MBTF US,First Merchants Corp,FRME US,284.74,N/A,Stock, ,Completed, ,N/A,Friendly,0.275 Aqr sh./Tgt sh.
M&A,1/18/2005, ,6/1/2005,Computer Network Technology Corp,894800Q US,McDATA Corp,MCDTA US,281.36,207.03,Stock,18.75,Completed, ,N/A,Friendly,1.3000 Aqr sh./Tgt sh.
M&A,6/23/2021, ,10/1/2021,Bank of Commerce Holdings,BOCH US,Columbia Banking System Inc,COLB US,279.6,279.6,Stock, ,Completed, ,N/A,Friendly,.4000 Aqr sh./Tgt sh.
M&A,10/17/2006, ,1/9/2007,Pemstar Inc,PMTR US,Benchmark Electronics Inc,BHE US,277.74,199.85,Stock,7.94,Completed, ,N/A,Friendly,.1600 Aqr sh./Tgt sh.
M&A,3/21/2005, ,10/4/2005,State Financial Services Corp,SFSW US,Associated Banc-Corp,ASB US,277.28,277.28,Stock, ,Completed, ,N/A,Friendly,1.2000 Aqr sh./Tgt sh.
M&A,7/14/2021, ,1/20/2022,FVCBankcorp Inc,FVCB US,Blue Ridge Bankshares Inc,BRBS US,275.77,275.77,Stock, ,Terminated, ,N/A,Friendly,1.1492 Aqr sh./Tgt sh.
M&A,3/31/2021, ,8/31/2021,KushCo Holdings Inc,KSHB US,Greenlane Holdings Inc,GNLN US,275.36,252.28,Stock, ,Completed,8,N/A,Friendly,.3016 Aqr sh./Tgt sh.
M&A,6/9/2008, ,6/24/2008,Cost Plus Inc,CPWM US,Pier 1 Imports Inc,PIRRQ US,274.81,96.24,Stock, ,Terminated, ,N/A,Friendly,.6000 Aqr sh./Tgt sh.
M&A,5/16/2006, ,10/27/2006,Community Bancorp Inc/CA,CMBC US,PacWest Bancorp,PACW US,274.01,274.01,Stock, ,Completed, ,N/A,Friendly,.7350 Aqr sh./Tgt sh.
M&A,7/16/2018, ,11/16/2018,Gulfmark Offshore Inc,GLF US,Tidewater Inc,TDW US,273.5,233.92,Stock, ,Completed,35,N/A,Friendly,1.1000 Aqr sh./Tgt sh.
M&A,6/3/2021, ,12/6/2021,Community Bankers Trust Corp,ESXB US,United Bankshares Inc/WV,UBSI US,271.1,289.17,Stock, ,Completed, ,N/A,Friendly,.3173 Aqr sh./Tgt sh.
M&A,11/2/2006, ,4/2/2007,PennFed Financial Services Inc,PFSB US,Flagstar Financial Inc,FLG US,269.06,269.06,Stock, ,Completed, ,N/A,Friendly,1.2220 Aqr sh./Tgt sh.
M&A,3/12/2020, ,8/3/2020,SB One Bancorp,SBBX US,Provident Financial Services Inc,PFS US,268.44,268.44,Stock, ,Completed, ,N/A,Friendly,1.3570 Aqr sh./Tgt sh.
M&A,7/15/2014, ,1/5/2015,Franklin Financial Corp/VA,FRNK US,Towne Bank/Portsmouth VA,TOWN US,267.77,267.77,Stock, ,Completed,11,N/A,Friendly,1.4000 Aqr sh./Tgt sh.
M&A,2/27/2015, ,6/29/2015,Cornerstone Progressive Return Fund,CFP US,Cornerstone Strategic Investme,CLM US,266.64,266.64,Stock, ,Completed, ,N/A,Friendly,.7658 Aqr sh./Tgt sh.
M&A,6/14/2004, ,11/11/2004,Prime Medical Services Inc,PMSI US,HealthTronics Inc,HTRN US,263.78,144.27,Stock,6.37,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,1/26/2011, ,10/3/2011,Abington Bancorp Inc,ABBC US,Susquehanna Bancshares Inc,SUSQ US,262.77,262.77,Stock, ,Completed, ,N/A,Friendly,1.3200 Aqr sh./Tgt sh.
M&A,12/9/2010, ,12/1/2011,Center Financial Corp/CA,CLFC US,Hope Bancorp Inc,HOPE US,260.78,260.78,Stock, ,Completed,10,N/A,Friendly,.7805 Aqr sh./Tgt sh.
M&A,11/13/2007, ,2/28/2008,Tutogen Medical Inc,TTG US,Surgalign Holdings Inc,SRGAQ US,260.68,266.22,Stock,46.63,Completed, ,N/A,Friendly,1.2200 Aqr sh./Tgt sh.
M&A,6/3/2021, ,12/20/2021,TGR Financial Inc,TGRF US,First Foundation Inc,FFWM US,260.18,260.18,Stock, ,Completed, ,N/A,Friendly,.6068 Aqr sh./Tgt sh.
M&A,12/14/2022, ,7/3/2023,Community Financial Corp/The,TCFC US,Shore Bancshares Inc,SHBI US,258.8,258.8,Stock, ,Completed, ,N/A,Friendly,2.3287 Aqr sh./Tgt sh.
M&A,1/16/2024,4/30/2024,11/18/2024,HomeStreet Inc,HMST US,Firstsun Capital Bancorp,FSUN US,256.89,256.89,Stock, ,Terminated, ,N/A,Friendly,.3867 Aqr sh./Tgt sh.
M&A,6/25/2009, ,11/27/2009,Tween Brands Inc,TWB US,Mahwah Bergen Retail Group Inc,ASNAQ US,256.36,175.89,Stock,6.06,Completed, ,N/A,Friendly,.4700 Aqr sh./Tgt sh.
M&A,2/5/2019, ,6/28/2019,SunCoke Energy Partners LP,SXCP US,SunCoke Energy Inc,SXC US,256.12,256.12,Stock,3.19,Completed,6,N/A,Friendly,1.4000 Aqr sh./Tgt sh.
M&A,1/27/2014, ,7/7/2014,VantageSouth Bancshares Inc,VSB US,Yadkin Financial Corp,YDKN US,255.25,255.25,Stock, ,Completed, ,N/A,Friendly,.3125 Aqr sh./Tgt sh.
M&A,7/26/2007, ,2/28/2008,FNB Corp/VA,3470770Q US,StellarOne Corp,STEL US,252.49,252.49,Stock, ,Completed, ,N/A,Friendly,1.5850 Aqr sh./Tgt sh.
M&A,9/12/2016, ,2/2/2017,American Farmland Co,AFCO US,Farmland Partners Inc,FPI US,249.5,170.92,Stock, ,Completed,6,N/A,Friendly,.7417 Aqr sh./Tgt sh.
M&A,12/10/2014, ,7/1/2015,Heritage Financial Group Inc,HBOS US,Renasant Corp,RNST US,248.08,248.08,Stock, ,Completed, ,N/A,Friendly,.9266 Aqr sh./Tgt sh.
M&A,6/4/2007, ,9/13/2007,Cholestech Corp,3387288Q US,Alere Inc,1986522D US,246.11,284.5,Stock,17.34,Completed, ,N/A,Friendly,.4364 Aqr sh./Tgt sh.
M&A,1/21/2014, ,7/1/2014,ConnectOne Bancorp Inc/Old,1023765D US,ConnectOne Bancorp Inc,CNOB US,245.28,245.28,Stock, ,Completed,10,N/A,Friendly,2.6000 Aqr sh./Tgt sh.
M&A,8/1/2016,11/21/2016,12/9/2016,Transocean Partners LLC,RIGP US,Transocean Ltd,RIG US,240.96,240.96,Stock,17.91,Completed, ,N/A,Friendly,1.2000 Aqr sh./Tgt sh.
M&A,4/26/2010, ,7/2/2010,Thomas Weisel Partners Group Inc,TWPG US,Stifel Financial Corp,SF US,240.84,240.84,Stock, ,Completed, ,N/A,Friendly,.1364 Aqr sh./Tgt sh.
M&A,6/10/2010, ,10/4/2010,PMA Cos Inc,PMACA US,Old Republic International Corp,ORI US,239.67,239.67,Stock, ,Completed, ,N/A,Friendly,.5500 Aqr sh./Tgt sh.
M&A,2/4/2019,5/13/2019,5/17/2019,Maxwell Technologies Inc,MXWL US,Tesla Inc,TSLA US,236.99,224.06,Stock, ,Completed, ,N/A,Friendly,.0193 Aqr sh./Tgt sh.
M&A,3/3/2005,4/21/2005,5/17/2005,Siliconix Inc,SILI US,Vishay Intertechnology Inc,VSH US,235.27,235.27,Stock,10.78,Completed, ,N/A,Hostile,3.0750 Aqr sh./Tgt sh.
M&A,11/7/2018, ,3/29/2019,Owens Realty Mortgage Inc,ORM US,Ready Capital Corp,RC US,234.81,190.85,Stock,39.81,Completed,10,N/A,Friendly,1.4410 Aqr sh./Tgt sh.
M&A,12/12/2023, ,7/2/2024,Codorus Valley Bancorp Inc,CVLY US,Orrstown Financial Services Inc,ORRF US,233.38,200.51,Stock, ,Completed,8.3,N/A,Friendly,.8750 Aqr sh./Tgt sh.
M&A,7/27/2009, ,4/13/2010,Harleysville National Corp,HNBC US,First Niagara Financial Group Inc,FNFG US,232.91,232.91,Stock, ,Completed, ,N/A,Friendly,.4740 Aqr sh./Tgt sh.
M&A,2/17/2017, ,7/20/2017,Independent Alliance Banks Inc,IALB US,First Merchants Corp,FRME US,231.7,231.7,Stock, ,Completed, ,N/A,Friendly,1.6530 Aqr sh./Tgt sh.
M&A,10/8/2012, ,3/11/2013,Alliance Financial Corp/NY,ALNC US,NBT Bancorp Inc,NBTB US,230.9,166.69,Stock, ,Completed, ,N/A,Friendly,2.1779 Aqr sh./Tgt sh.
M&A,10/24/2016, ,4/3/2017,Middleburg Financial Corp,MBRG US,Access National Corp,ANCX US,230.87,230.87,Stock, ,Completed,9.9,N/A,Friendly,1.3314 Aqr sh./Tgt sh.
M&A,12/21/2020, ,5/3/2021,RigNet Inc,RNET US,Viasat Inc,VSAT US,228.77,130.82,Stock,155.63,Completed, ,N/A,Friendly,.1845 Aqr sh./Tgt sh.
M&A,1/29/2024, ,8/1/2024,California BanCorp,CALB US,California BanCorp,BCAL US,226.28,226.28,Stock, ,Completed, ,N/A,Friendly,1.5900 Aqr sh./Tgt sh.
M&A,12/15/2005, ,5/10/2006,Foothill Independent Bancorp,FOOT US,PacWest Bancorp,PACW US,222.62,222.62,Stock, ,Completed, ,N/A,Friendly,.4523 Aqr sh./Tgt sh.
M&A,7/11/2004, ,8/9/2004,Secure Computing LLC,SCUR US,Cyberguard Corp,CGFW US,222.32,263.2,Stock,17.04,Terminated, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,3/22/2021, ,10/19/2021,Pacific Mercantile Bancorp,PMBC US,Banc of California Inc,BANC US,221.85,221.85,Stock, ,Completed, ,N/A,Friendly,.5000 Aqr sh./Tgt sh.
M&A,8/9/2017, ,11/1/2017,Plaza Bancorp,PLZZ US,Pacific Premier Bancorp Inc,PPBI US,218.99,218.99,Stock, ,Completed, ,N/A,Friendly,.2000 Aqr sh./Tgt sh.
M&A,4/28/2011, ,1/3/2012,State Bancorp Inc/NY,STBC US,Valley National Bancorp,VLY US,218.22,218.22,Stock, ,Completed, ,N/A,Friendly,1.0000 Aqr sh./Tgt sh.
M&A,7/31/2014, ,2/11/2015,Intervest Bancshares Corp,IBCA US,Bank OZK,OZK US,215.03,215.03,Stock, ,Completed, ,N/A,Friendly,.3014 Aqr sh./Tgt sh.
M&A,4/30/2019, ,9/23/2019,MidSouth Bancorp Inc,MSL US,Hancock Whitney Corp,HWC US,211.53,211.53,Stock, ,Completed, ,N/A,Friendly,.2952 Aqr sh./Tgt sh.
M&A,9/9/2009, ,11/17/2009,Kennedy-Wilson Inc,3454190Q US,Kennedy-Wilson Holdings Inc,KW US,211.37,211.37,Stock, ,Completed, ,N/A,Friendly,3.8031 Aqr sh./Tgt sh.
M&A,3/17/2005, ,7/5/2005,Horizon PCS Inc,HZPS US,iPCS Inc,IPCS US,210.08,210.08,Stock, ,Completed, ,N/A,Friendly,.7725 Aqr sh./Tgt sh.
M&A,12/3/2015, ,5/2/2016,Pulaski Financial Corp,PULB US,First Busey Corp,BUSE US,207.51,207.51,Stock, ,Completed,9,N/A,Friendly,.7900 Aqr sh./Tgt sh.
M&A,7/27/2022, ,1/3/2023,Heritage Southeast BanCorp Inc,HSBI US,First Bancshares Inc/The,FBMS US,207,207,Stock, ,Completed, ,N/A,Friendly,.9650 Aqr sh./Tgt sh.
M&A,6/5/2019, ,12/2/2019,DNB Financial Corp,DNBF US,S&T Bancorp Inc,STBA US,205.65,205.65,Stock, ,Completed, ,N/A,Friendly,1.2200 Aqr sh./Tgt sh.
M&A,5/8/2007, ,8/27/2007,Sipex Corp,SIPX US,Exar Corp,EXAR US,199.31,174.57,Stock, ,Completed, ,N/A,Friendly,.6679 Aqr sh./Tgt sh.
M&A,12/5/2022, ,8/15/2023,Salisbury Bancorp Inc,SAL US,NBT Bancorp Inc,NBTB US,198.91,202.21,Stock, ,Completed, ,N/A,Friendly,.7450 Aqr sh./Tgt sh.
