date,prc,ret,ticker,deal_id,price_type
2016-02-05,29.03,0.001035,PFE,0,target
2016-02-08,28.56,-0.01619,PFE,0,target
2016-02-09,29.1,0.018908,PFE,0,target
2016-02-10,29.49,0.013402,PFE,0,target
2016-02-11,29.13,-0.012208,PFE,0,target
2016-02-12,29.36,0.007896,PFE,0,target
2016-02-16,29.81,0.015327,PFE,0,target
2016-02-17,29.63,-0.006038,PFE,0,target
2016-02-18,29.55,-0.0027,PFE,0,target
2016-02-19,29.49,-0.00203,PFE,0,target
2016-02-22,30.05,0.01899,PFE,0,target
2016-02-23,29.96,-0.002995,PFE,0,target
2016-02-24,30.02,0.002003,PFE,0,target
2016-02-25,30.59,0.018987,PFE,0,target
2016-02-26,30.23,-0.011769,PFE,0,target
2016-02-29,29.67,-0.018525,PFE,0,target
2016-03-01,30.04,0.012471,PFE,0,target
2016-03-02,29.98,-0.001997,PFE,0,target
2016-03-03,29.89,-0.003002,PFE,0,target
2016-03-04,29.71,-0.006022,PFE,0,target
2016-03-07,29.79,0.002693,PFE,0,target
2016-03-08,29.36,-0.014434,PFE,0,target
2016-03-09,29.74,0.012943,PFE,0,target
2016-03-10,29.59,-0.005044,PFE,0,target
2016-03-11,30.5,0.030754,PFE,0,target
2016-03-14,30.1,-0.013115,PFE,0,target
2016-03-15,29.54,-0.018605,PFE,0,target
2016-03-16,29.04,-0.016926,PFE,0,target
2016-03-17,29.34,0.010331,PFE,0,target
2016-03-18,29.45,0.003749,PFE,0,target
2016-03-21,30.07,0.021053,PFE,0,target
2016-03-22,30.38,0.010309,PFE,0,target
2016-03-23,30.19,-0.006254,PFE,0,target
2016-03-24,30.08,-0.003644,PFE,0,target
2016-03-28,29.78,-0.009973,PFE,0,target
2016-03-29,30.05,0.009066,PFE,0,target
2016-03-30,30.07,0.000666,PFE,0,target
2016-03-31,29.64,-0.0143,PFE,0,target
2016-04-01,30.04,0.013495,PFE,0,target
2016-04-04,30.72,0.022636,PFE,0,target
2016-04-05,31.36,0.020833,PFE,0,target
2016-04-06,32.93,0.050064,PFE,0,target
2016-04-07,32.76,-0.005163,PFE,0,target
2019-06-10,187.19,0.006885,RTN,2,target
2019-06-11,177.62,-0.051125,RTN,2,target
2019-06-12,177.0,-0.003491,RTN,2,target
2019-06-13,177.12,0.000678,RTN,2,target
2019-06-14,177.35001,0.001299,RTN,2,target
2019-06-17,179.81,0.013871,RTN,2,target
2019-06-18,179.99001,0.001001,RTN,2,target
2019-06-19,179.08,-0.005056,RTN,2,target
2019-06-20,182.14,0.017087,RTN,2,target
2019-06-21,183.13,0.005435,RTN,2,target
2019-06-24,184.02,0.00486,RTN,2,target
2019-06-25,179.77,-0.023095,RTN,2,target
2019-06-26,178.72,-0.005841,RTN,2,target
2019-06-27,178.06,-0.003693,RTN,2,target
2019-06-28,173.88,-0.023475,RTN,2,target
2019-07-01,171.03,-0.016391,RTN,2,target
2019-07-02,172.8,0.010349,RTN,2,target
2019-07-03,173.45,0.003762,RTN,2,target
2019-07-05,173.64999,0.001153,RTN,2,target
2019-07-08,173.77,0.000691,RTN,2,target
2019-07-09,174.94,0.012157,RTN,2,target
2019-07-10,177.0,0.011776,RTN,2,target
2019-07-11,178.08,0.006102,RTN,2,target
2019-07-12,179.14,0.005952,RTN,2,target
2019-07-15,178.13,-0.005638,RTN,2,target
2019-07-16,180.06,0.010835,RTN,2,target
2019-07-17,178.25,-0.010052,RTN,2,target
2019-07-18,176.09,-0.012118,RTN,2,target
2019-07-19,178.57001,0.014084,RTN,2,target
2019-07-22,180.56,0.011144,RTN,2,target
2019-07-23,181.32001,0.004209,RTN,2,target
2019-07-24,184.19,0.015828,RTN,2,target
2019-07-25,192.63,0.045822,RTN,2,target
2019-07-26,189.78999,-0.014743,RTN,2,target
2019-07-29,189.67999,-0.00058,RTN,2,target
2019-07-30,186.02,-0.019296,RTN,2,target
2019-07-31,182.28999,-0.020052,RTN,2,target
2019-08-01,179.58,-0.014866,RTN,2,target
2019-08-02,179.27,-0.001726,RTN,2,target
2019-08-05,180.14999,0.004909,RTN,2,target
2019-08-06,184.83,0.025978,RTN,2,target
2019-08-07,184.53999,-0.001569,RTN,2,target
2019-08-08,188.25999,0.020158,RTN,2,target
2019-08-09,186.85001,-0.00749,RTN,2,target
2019-08-12,183.53999,-0.017715,RTN,2,target
2019-08-13,183.60001,0.000327,RTN,2,target
2019-08-14,178.46001,-0.027996,RTN,2,target
2019-08-15,178.52,0.000336,RTN,2,target
2019-08-16,178.19,-0.001849,RTN,2,target
2019-08-19,179.19,0.005612,RTN,2,target
2019-08-20,185.44,0.034879,RTN,2,target
2019-08-21,185.07001,-0.001995,RTN,2,target
2019-08-22,186.98,0.01032,RTN,2,target
2019-08-23,180.53,-0.034496,RTN,2,target
2019-08-26,181.71001,0.006536,RTN,2,target
2019-08-27,178.39,-0.018271,RTN,2,target
2019-08-28,179.42,0.005774,RTN,2,target
2019-08-29,182.73,0.018448,RTN,2,target
2019-08-30,185.32001,0.014174,RTN,2,target
2019-09-03,182.09,-0.017429,RTN,2,target
2019-09-04,183.39999,0.007194,RTN,2,target
2019-09-05,185.27,0.010196,RTN,2,target
2019-09-06,190.46001,0.028013,RTN,2,target
2019-09-09,189.41,-0.005513,RTN,2,target
2019-09-10,192.97,0.018795,RTN,2,target
2019-09-11,193.12,0.000777,RTN,2,target
2019-09-12,197.45,0.022421,RTN,2,target
2019-09-13,198.72,0.006432,RTN,2,target
2019-09-16,204.06,0.026872,RTN,2,target
2019-09-17,201.00999,-0.014947,RTN,2,target
2019-09-18,200.31,-0.003482,RTN,2,target
2019-09-19,199.33,-0.004892,RTN,2,target
2019-09-20,194.92999,-0.022074,RTN,2,target
2019-09-23,196.74001,0.009285,RTN,2,target
2019-09-24,195.64,-0.005591,RTN,2,target
2019-09-25,197.46001,0.009303,RTN,2,target
2019-09-26,197.92999,0.00238,RTN,2,target
2019-09-27,195.52,-0.012176,RTN,2,target
2019-09-30,196.19,0.003427,RTN,2,target
2019-10-01,192.13,-0.020694,RTN,2,target
2019-10-02,191.28,-0.004424,RTN,2,target
2019-10-03,193.74001,0.012861,RTN,2,target
2019-10-04,194.45,0.003665,RTN,2,target
2019-10-07,193.98,-0.002417,RTN,2,target
2019-10-08,192.22,-0.004214,RTN,2,target
2019-10-09,196.12,0.020289,RTN,2,target
2019-10-10,198.61,0.012696,RTN,2,target
2019-10-11,198.72,0.000554,RTN,2,target
2019-10-14,199.38,0.003321,RTN,2,target
2019-10-15,199.42999,0.000251,RTN,2,target
2019-10-16,200.38,0.004764,RTN,2,target
2019-10-17,199.35001,-0.00514,RTN,2,target
2019-10-18,199.75,0.002006,RTN,2,target
2019-10-21,202.24001,0.012466,RTN,2,target
2019-10-22,204.71001,0.012213,RTN,2,target
2019-10-23,203.55,-0.005667,RTN,2,target
2019-10-24,211.21001,0.037632,RTN,2,target
2019-10-25,212.14999,0.00445,RTN,2,target
2019-10-28,211.61,-0.002545,RTN,2,target
2019-10-29,211.64999,0.000189,RTN,2,target
2019-10-30,214.32001,0.012615,RTN,2,target
2019-10-31,212.21001,-0.009845,RTN,2,target
2019-11-01,216.09,0.018284,RTN,2,target
2019-11-04,214.34,-0.008098,RTN,2,target
2019-11-05,213.09,-0.005832,RTN,2,target
2019-11-06,215.33,0.010512,RTN,2,target
2019-11-07,215.0,-0.001533,RTN,2,target
2019-11-08,215.84,0.003907,RTN,2,target
2019-11-11,216.0,0.000741,RTN,2,target
2019-11-12,216.88,0.004074,RTN,2,target
2019-11-13,215.37,-0.006962,RTN,2,target
2019-11-14,216.7,0.006175,RTN,2,target
2019-11-15,218.88,0.01006,RTN,2,target
2019-11-18,219.28999,0.001873,RTN,2,target
2019-11-19,218.09,-0.005472,RTN,2,target
2019-11-20,217.07001,-0.004677,RTN,2,target
2019-11-21,215.81,-0.005805,RTN,2,target
2019-11-22,216.39999,0.002734,RTN,2,target
2019-11-25,216.28999,-0.000508,RTN,2,target
2019-11-26,217.11,0.003791,RTN,2,target
2019-11-27,218.53999,0.006586,RTN,2,target
2019-11-29,217.42,-0.005125,RTN,2,target
2019-12-02,214.06,-0.015454,RTN,2,target
2019-12-03,213.77,-0.001355,RTN,2,target
2019-12-04,214.86,0.005099,RTN,2,target
2019-12-05,214.89,0.00014,RTN,2,target
2019-12-06,217.21001,0.010796,RTN,2,target
2019-12-09,216.53,-0.003131,RTN,2,target
2019-12-10,216.53,0.0,RTN,2,target
2019-12-11,217.82001,0.005958,RTN,2,target
2019-12-12,218.19,0.001699,RTN,2,target
2019-12-13,217.39999,-0.003621,RTN,2,target
2019-12-16,219.28999,0.008694,RTN,2,target
2019-12-17,217.78999,-0.00684,RTN,2,target
2019-12-18,214.16,-0.016667,RTN,2,target
2019-12-19,216.11,0.009105,RTN,2,target
2019-12-20,217.39999,0.005969,RTN,2,target
2019-12-23,219.87,0.011362,RTN,2,target
2019-12-24,219.35001,-0.002365,RTN,2,target
2019-12-26,221.02,0.007613,RTN,2,target
2019-12-27,220.96001,-0.000271,RTN,2,target
2019-12-30,220.19,-0.003485,RTN,2,target
2019-12-31,219.74001,-0.002044,RTN,2,target
2020-01-02,224.48,0.021571,RTN,2,target
2020-01-03,227.81,0.014834,RTN,2,target
2020-01-06,227.53,-0.001229,RTN,2,target
2020-01-07,226.53999,-0.000209,RTN,2,target
2020-01-08,227.39999,0.003796,RTN,2,target
2020-01-09,228.64999,0.005497,RTN,2,target
2020-01-10,226.48,-0.00949,RTN,2,target
2020-01-13,227.14999,0.002958,RTN,2,target
2020-01-14,227.39999,0.001101,RTN,2,target
2020-01-15,229.41,0.008839,RTN,2,target
2020-01-16,232.31,0.012641,RTN,2,target
2020-01-17,231.34,-0.004175,RTN,2,target
2020-01-21,228.99001,-0.010158,RTN,2,target
2020-01-22,229.41,0.001834,RTN,2,target
2020-01-23,230.23,0.003574,RTN,2,target
2020-01-24,231.24001,0.004387,RTN,2,target
2020-01-27,228.46001,-0.012022,RTN,2,target
2020-01-28,227.62,-0.003677,RTN,2,target
2020-01-29,227.32001,-0.001318,RTN,2,target
2020-01-30,226.10001,-0.005367,RTN,2,target
2020-01-31,220.94,-0.022822,RTN,2,target
2020-02-03,218.87,-0.009369,RTN,2,target
2020-02-04,224.21001,0.024398,RTN,2,target
2020-02-05,226.64,0.010838,RTN,2,target
2020-02-06,228.53,0.008339,RTN,2,target
2020-02-07,230.61,0.009102,RTN,2,target
2020-02-10,230.57001,-0.000173,RTN,2,target
2020-02-11,229.31,-0.005465,RTN,2,target
2020-02-12,229.75999,0.001962,RTN,2,target
2020-02-13,226.75999,-0.013057,RTN,2,target
2020-02-14,227.17999,0.001852,RTN,2,target
2020-02-18,224.0,-0.013998,RTN,2,target
2020-02-19,222.47,-0.00683,RTN,2,target
2020-02-20,220.44,-0.009125,RTN,2,target
2020-02-21,222.17999,0.007893,RTN,2,target
2020-02-24,216.05,-0.02759,RTN,2,target
2020-02-25,203.41,-0.058505,RTN,2,target
2020-02-26,200.3,-0.015289,RTN,2,target
2020-02-27,193.25999,-0.035147,RTN,2,target
2020-02-28,188.56,-0.02432,RTN,2,target
2020-03-02,192.46001,0.020683,RTN,2,target
2020-03-03,191.92999,-0.002754,RTN,2,target
2020-03-04,201.34,0.049028,RTN,2,target
2020-03-05,184.52,-0.08354,RTN,2,target
2020-03-06,183.16,-0.00737,RTN,2,target
2020-03-09,168.33,-0.080968,RTN,2,target
2020-03-10,173.22,0.02905,RTN,2,target
2020-03-11,156.75,-0.095081,RTN,2,target
2020-03-12,144.11,-0.080638,RTN,2,target
2020-03-13,149.85001,0.039831,RTN,2,target
2020-03-16,129.58,-0.135269,RTN,2,target
2020-03-17,128.95,-0.004862,RTN,2,target
2020-03-18,112.61,-0.126716,RTN,2,target
2020-03-19,121.34,0.077524,RTN,2,target
2020-03-20,124.14,0.023076,RTN,2,target
2020-03-23,115.54,-0.069277,RTN,2,target
2020-03-24,133.57001,0.15605,RTN,2,target
2020-03-25,144.78,0.083926,RTN,2,target
2020-03-26,155.2,0.071971,RTN,2,target
2020-03-27,142.02,-0.084923,RTN,2,target
2020-03-30,141.21001,-0.005703,RTN,2,target
2020-03-31,131.14999,-0.071242,RTN,2,target
2020-04-01,122.43,-0.066489,RTN,2,target
2020-04-02,116.96,-0.044679,RTN,2,target
2006-03-06,34.5,0.096631,BLS,3,target
2006-03-07,33.77,-0.021159,BLS,3,target
2006-03-08,34.15,0.011253,BLS,3,target
2006-03-09,34.3,0.004392,BLS,3,target
2006-03-10,34.35,0.001458,BLS,3,target
2006-03-13,34.46,0.003202,BLS,3,target
2006-03-14,34.76,0.008706,BLS,3,target
2006-03-15,34.78,0.000575,BLS,3,target
2006-03-16,34.7,-0.0023,BLS,3,target
2006-03-17,34.4,-0.008646,BLS,3,target
2006-03-20,34.18,-0.006395,BLS,3,target
2006-03-21,33.94,-0.007022,BLS,3,target
2006-03-22,34.28,0.010018,BLS,3,target
2006-03-23,34.42,0.004084,BLS,3,target
2006-03-24,34.89,0.013655,BLS,3,target
2006-03-27,34.88,-0.000287,BLS,3,target
2006-03-28,34.55,-0.009461,BLS,3,target
2006-03-29,34.91,0.01042,BLS,3,target
2006-03-30,34.6,-0.00888,BLS,3,target
2006-03-31,34.65,0.001445,BLS,3,target
2006-04-03,34.68,0.000866,BLS,3,target
2006-04-04,34.91,0.006632,BLS,3,target
2006-04-05,34.81,-0.002864,BLS,3,target
2006-04-06,34.3,-0.014651,BLS,3,target
2006-04-07,33.83,-0.013703,BLS,3,target
2006-04-10,33.83,0.0,BLS,3,target
2006-04-11,33.17,-0.010937,BLS,3,target
2006-04-12,32.9,-0.00814,BLS,3,target
2006-04-13,32.93,0.000912,BLS,3,target
2006-04-17,32.79,-0.004251,BLS,3,target
2006-04-18,33.4,0.018603,BLS,3,target
2006-04-19,33.01,-0.011677,BLS,3,target
2006-04-20,32.66,-0.010603,BLS,3,target
2006-04-21,32.61,-0.001531,BLS,3,target
2006-04-24,32.71,0.003067,BLS,3,target
2006-04-25,33.05,0.010394,BLS,3,target
2006-04-26,33.74,0.020878,BLS,3,target
2006-04-27,34.01,0.008002,BLS,3,target
2006-04-28,33.78,-0.006763,BLS,3,target
2006-05-01,33.82,0.001184,BLS,3,target
2006-05-02,33.92,0.002957,BLS,3,target
2006-05-03,33.63,-0.008549,BLS,3,target
2006-05-04,33.54,-0.002676,BLS,3,target
2006-05-05,33.5,-0.001193,BLS,3,target
2006-05-08,33.84,0.010149,BLS,3,target
2006-05-09,34.0,0.004728,BLS,3,target
2006-05-10,33.81,-0.005588,BLS,3,target
2006-05-11,33.73,-0.002366,BLS,3,target
2006-05-12,32.97,-0.022532,BLS,3,target
2006-05-15,33.36,0.011829,BLS,3,target
2006-05-16,33.3,-0.001799,BLS,3,target
2006-05-17,32.35,-0.028529,BLS,3,target
2006-05-18,31.95,-0.012365,BLS,3,target
2006-05-19,32.76,0.025352,BLS,3,target
2006-05-22,32.62,-0.004273,BLS,3,target
2006-05-23,32.75,0.003985,BLS,3,target
2006-05-24,33.0,0.007634,BLS,3,target
2006-05-25,33.48,0.014545,BLS,3,target
2006-05-26,33.92,0.013142,BLS,3,target
2006-05-30,33.43,-0.014446,BLS,3,target
2006-05-31,33.77,0.010171,BLS,3,target
2006-06-01,34.83,0.031389,BLS,3,target
2006-06-02,34.63,-0.005742,BLS,3,target
2006-06-05,34.46,-0.004909,BLS,3,target
2006-06-06,34.65,0.005514,BLS,3,target
2006-06-07,34.55,-0.002886,BLS,3,target
2006-06-08,34.6,0.001447,BLS,3,target
2006-06-09,34.58,-0.000578,BLS,3,target
2006-06-12,34.6,0.000578,BLS,3,target
2006-06-13,35.06,0.013295,BLS,3,target
2006-06-14,35.25,0.005419,BLS,3,target
2006-06-15,35.9,0.01844,BLS,3,target
2006-06-16,36.08,0.005014,BLS,3,target
2006-06-19,36.14,0.001663,BLS,3,target
2006-06-20,35.7,-0.012175,BLS,3,target
2006-06-21,35.43,-0.007563,BLS,3,target
2006-06-22,35.3,-0.003669,BLS,3,target
2006-06-23,35.48,0.005099,BLS,3,target
2006-06-26,35.5,0.000564,BLS,3,target
2006-06-27,35.41,-0.002535,BLS,3,target
2006-06-28,35.65,0.006778,BLS,3,target
2006-06-29,36.06,0.011501,BLS,3,target
2006-06-30,36.2,0.003882,BLS,3,target
2006-07-03,36.25,0.001381,BLS,3,target
2006-07-05,36.19,-0.001655,BLS,3,target
2006-07-06,36.29,0.002763,BLS,3,target
2006-07-07,36.51,0.006062,BLS,3,target
2006-07-10,35.85,-0.018077,BLS,3,target
2006-07-11,35.28,-0.00781,BLS,3,target
2006-07-12,35.26,-0.000567,BLS,3,target
2006-07-13,34.34,-0.026092,BLS,3,target
2006-07-14,34.42,0.00233,BLS,3,target
2006-07-17,34.71,0.008425,BLS,3,target
2006-07-18,34.98,0.007779,BLS,3,target
2006-07-19,35.83,0.0243,BLS,3,target
2006-07-20,35.48,-0.009768,BLS,3,target
2006-07-21,35.4,-0.002255,BLS,3,target
2006-07-24,36.2,0.022599,BLS,3,target
2006-07-25,37.72,0.041989,BLS,3,target
2006-07-26,38.42,0.018558,BLS,3,target
2006-07-27,38.77,0.00911,BLS,3,target
2006-07-28,39.23,0.011865,BLS,3,target
2006-07-31,39.17,-0.001529,BLS,3,target
2006-08-01,38.9,-0.006893,BLS,3,target
2006-08-02,39.93,0.026478,BLS,3,target
2006-08-03,40.41,0.012021,BLS,3,target
2006-08-04,40.3,-0.002722,BLS,3,target
2006-08-07,40.19,-0.00273,BLS,3,target
2006-08-08,40.12,-0.001742,BLS,3,target
2006-08-09,39.42,-0.017448,BLS,3,target
2006-08-10,39.44,0.000507,BLS,3,target
2006-08-11,39.48,0.001014,BLS,3,target
2006-08-14,39.16,-0.008105,BLS,3,target
2006-08-15,39.57,0.01047,BLS,3,target
2006-08-16,39.49,-0.002022,BLS,3,target
2006-08-17,39.75,0.006584,BLS,3,target
2006-08-18,39.84,0.002264,BLS,3,target
2006-08-21,39.91,0.001757,BLS,3,target
2006-08-22,40.0,0.002255,BLS,3,target
2006-08-23,39.81,-0.00475,BLS,3,target
2006-08-24,39.8,-0.000251,BLS,3,target
2006-08-25,40.01,0.005276,BLS,3,target
2006-08-28,40.51,0.012497,BLS,3,target
2006-08-29,40.88,0.009134,BLS,3,target
2006-08-30,40.75,-0.00318,BLS,3,target
2006-08-31,40.72,-0.000736,BLS,3,target
2006-09-01,41.36,0.015717,BLS,3,target
2006-09-05,41.44,0.001934,BLS,3,target
2006-09-06,41.28,-0.003861,BLS,3,target
2006-09-07,41.03,-0.006056,BLS,3,target
2006-09-08,41.19,0.0039,BLS,3,target
2006-09-11,41.44,0.006069,BLS,3,target
2006-09-12,41.83,0.009411,BLS,3,target
2006-09-13,41.86,0.000717,BLS,3,target
2006-09-14,42.33,0.011228,BLS,3,target
2006-09-15,41.9,-0.010158,BLS,3,target
2006-09-18,41.28,-0.014797,BLS,3,target
2006-09-19,41.33,0.001211,BLS,3,target
2006-09-20,42.07,0.017905,BLS,3,target
2006-09-21,42.43,0.008557,BLS,3,target
2006-09-22,43.23,0.018855,BLS,3,target
2006-09-25,44.05,0.018968,BLS,3,target
2006-09-26,43.83,-0.004994,BLS,3,target
2006-09-27,42.71,-0.025553,BLS,3,target
2006-09-28,42.44,-0.006322,BLS,3,target
2006-09-29,42.75,0.007304,BLS,3,target
2006-10-02,42.29,-0.01076,BLS,3,target
2006-10-03,42.77,0.01135,BLS,3,target
2006-10-04,42.99,0.005144,BLS,3,target
2006-10-05,42.13,-0.013259,BLS,3,target
2006-10-06,41.93,-0.004747,BLS,3,target
2006-10-09,42.41,0.011448,BLS,3,target
2006-10-10,43.2,0.018628,BLS,3,target
2006-10-11,43.44,0.005556,BLS,3,target
2006-10-12,44.28,0.019337,BLS,3,target
2006-10-13,44.13,-0.003387,BLS,3,target
2006-10-16,43.4,-0.016542,BLS,3,target
2006-10-17,43.5,0.002304,BLS,3,target
2006-10-18,43.35,-0.003448,BLS,3,target
2006-10-19,44.39,0.023991,BLS,3,target
2006-10-20,45.28,0.02005,BLS,3,target
2006-10-23,45.59,0.006846,BLS,3,target
2006-10-24,45.62,0.000658,BLS,3,target
2006-10-25,45.11,-0.011179,BLS,3,target
2006-10-26,45.18,0.001552,BLS,3,target
2006-10-27,45.04,-0.003099,BLS,3,target
2006-10-30,44.59,-0.009991,BLS,3,target
2006-10-31,45.1,0.011438,BLS,3,target
2006-11-01,44.2,-0.019956,BLS,3,target
2006-11-02,44.65,0.010181,BLS,3,target
2006-11-03,44.12,-0.01187,BLS,3,target
2006-11-06,44.87,0.016999,BLS,3,target
2006-11-07,44.97,0.002229,BLS,3,target
2006-11-08,44.57,-0.008895,BLS,3,target
2006-11-09,43.6,-0.021764,BLS,3,target
2006-11-10,43.21,-0.008945,BLS,3,target
2006-11-13,43.17,-0.000926,BLS,3,target
2006-11-14,42.92,-0.005791,BLS,3,target
2006-11-15,42.36,-0.013048,BLS,3,target
2006-11-16,42.41,0.00118,BLS,3,target
2006-11-17,43.57,0.027352,BLS,3,target
2006-11-20,43.55,-0.000459,BLS,3,target
2006-11-21,42.94,-0.014007,BLS,3,target
2006-11-22,42.67,-0.006288,BLS,3,target
2006-11-24,42.69,0.000469,BLS,3,target
2006-11-27,42.5,-0.004451,BLS,3,target
2006-11-28,42.87,0.008706,BLS,3,target
2006-11-29,43.66,0.018428,BLS,3,target
2006-11-30,44.59,0.021301,BLS,3,target
2006-12-01,44.6,0.000224,BLS,3,target
2006-12-04,44.85,0.005605,BLS,3,target
2006-12-05,45.5,0.014493,BLS,3,target
2006-12-06,45.66,0.003516,BLS,3,target
2006-12-07,45.36,-0.00657,BLS,3,target
2006-12-08,45.86,0.011023,BLS,3,target
2006-12-11,46.24,0.008286,BLS,3,target
2006-12-12,46.69,0.009732,BLS,3,target
2006-12-13,46.53,-0.003427,BLS,3,target
2006-12-14,46.67,0.003009,BLS,3,target
2006-12-15,46.5,-0.003643,BLS,3,target
2006-12-18,45.78,-0.015484,BLS,3,target
2006-12-19,45.44,-0.007427,BLS,3,target
2006-12-20,45.55,0.002421,BLS,3,target
2006-12-21,46.14,0.012953,BLS,3,target
2006-12-22,45.95,-0.004118,BLS,3,target
2006-12-26,46.05,0.002176,BLS,3,target
2006-12-27,46.62,0.012378,BLS,3,target
2006-12-28,46.8,0.003861,BLS,3,target
2006-12-29,47.11,0.006624,BLS,3,target
2014-02-14,146.0,0.008218,TWC,4,target
2014-02-18,144.98,-0.006986,TWC,4,target
2014-02-19,141.0,-0.027452,TWC,4,target
2014-02-20,141.66,0.004681,TWC,4,target
2014-02-21,140.53999,-0.007906,TWC,4,target
2014-02-24,139.16,-0.009819,TWC,4,target
2014-02-25,138.28999,-0.006252,TWC,4,target
2014-02-26,137.75999,0.001591,TWC,4,target
2014-02-27,138.60001,0.006098,TWC,4,target
2014-02-28,140.35001,0.012626,TWC,4,target
2014-03-03,139.23,-0.00798,TWC,4,target
2014-03-04,140.09,0.006177,TWC,4,target
2014-03-05,141.10001,0.00721,TWC,4,target
2014-03-06,141.74001,0.004536,TWC,4,target
2014-03-07,140.21001,-0.010794,TWC,4,target
2014-03-10,139.88,-0.002354,TWC,4,target
2014-03-11,139.5,-0.002717,TWC,4,target
2014-03-12,138.56,-0.006738,TWC,4,target
2014-03-13,137.49001,-0.007722,TWC,4,target
2014-03-14,138.02,0.003855,TWC,4,target
2014-03-17,138.25999,0.001739,TWC,4,target
2014-03-18,136.59,-0.012079,TWC,4,target
2014-03-19,136.46001,-0.000952,TWC,4,target
2014-03-20,138.50999,0.015023,TWC,4,target
2014-03-21,136.64999,-0.013429,TWC,4,target
2014-03-24,137.31,0.00483,TWC,4,target
2014-03-25,135.66,-0.012017,TWC,4,target
2014-03-26,134.92,-0.005455,TWC,4,target
2014-03-27,134.05,-0.006448,TWC,4,target
2014-03-28,135.87,0.013577,TWC,4,target
2014-03-31,137.17999,0.009642,TWC,4,target
2014-04-01,137.55,0.002697,TWC,4,target
2014-04-02,140.55,0.02181,TWC,4,target
2014-04-03,141.48,0.006617,TWC,4,target
2014-04-04,139.17,-0.016327,TWC,4,target
2014-04-07,136.24001,-0.021053,TWC,4,target
2014-04-08,135.92,-0.002349,TWC,4,target
2014-04-09,138.34,0.017805,TWC,4,target
2014-04-10,134.83,-0.025372,TWC,4,target
2014-04-11,133.08,-0.012979,TWC,4,target
2014-04-14,134.41,0.009994,TWC,4,target
2014-04-15,134.13,-0.002083,TWC,4,target
2014-04-16,135.62,0.011109,TWC,4,target
2014-04-17,135.33,-0.002138,TWC,4,target
2014-04-21,136.60001,0.009385,TWC,4,target
2014-04-22,138.42999,0.013397,TWC,4,target
2014-04-23,139.87,0.010402,TWC,4,target
2014-04-24,140.39999,0.003789,TWC,4,target
2014-04-25,139.41,-0.007051,TWC,4,target
2014-04-28,140.95,0.011047,TWC,4,target
2014-04-29,141.33,0.002696,TWC,4,target
2014-04-30,141.46001,0.00092,TWC,4,target
2014-05-01,142.10001,0.004524,TWC,4,target
2014-05-02,142.13,0.000211,TWC,4,target
2014-05-05,142.78,0.004573,TWC,4,target
2014-05-06,141.21001,-0.010996,TWC,4,target
2014-05-07,141.31,0.000708,TWC,4,target
2014-05-08,139.24001,-0.014649,TWC,4,target
